"algorithm","initialisation_method","p1","p2","mu1","mu2","sigma1","sigma2","prop_outliers"
"DCEM","quantiles",0.491720139033722,0.508279860966278,-0.170007564621274,4.15415964763842,1.17686735960313,1.21550290358055,0.04
"RGMMBench","random",0.558204074015584,0.441795925984416,0.468576263577475,3.99804131640494,2.31849082523437,0.27193935243136,0.04
"Rmixmod","random",0.558206346182475,0.441793653817525,0.468590534066797,3.99804143785516,2.31849708375099,0.271938022743275,0.04
"mixtools","random",0.558200426700075,0.441799573299925,0.468546665390321,3.99804102428086,2.31848073343657,0.271941803316053,0.04
"bgmm","random",0.558300868962541,0.441699131037459,0.46918414434047,3.99804641948124,2.31875738111127,0.271882768022029,0.04
"mclust","random",0.558420125532037,0.441579874467963,0.46993295223913,3.99805251262213,2.31908560637727,0.271813380092961,0.04
"EMCluster","random",0.558173887542967,0.441826112457033,0.468383867067135,3.99804323708807,2.31840098648078,0.27198306275221,0.04
"GMKMcharlie","random",0.558201578883166,0.441798421116834,0.468560609197782,3.9980411620739,2.31848416329299,0.271942974588811,0.04
"flexmix","random",0.52,0.48,0.469865930798912,3.99804305613242,2.32002986470247,0.271991303594551,0.04
"DCEM","random",0.558684115732552,0.441315884267448,0.471589963890444,3.99806529915716,2.31981130544343,0.271661802258289,0.04
"RGMMBench","hc",0.558200519594629,0.441799480405371,0.468553939720865,3.9980411262368,2.31848103474671,0.271941432505166,0.04
"Rmixmod","hc",0.558198498926586,0.441801501073414,0.468541248764735,3.99804101793182,2.31847546897233,0.271942615050279,0.04
"mixtools","hc",0.558199751478892,0.441800248521108,0.468539042765849,3.99804094962972,2.31847885762225,0.271942264881863,0.04
"otrimle","hc",0.489457547959797,0.510542452040203,-0.0126320685392236,3.98821134022524,0.27901765730501,0.286563583728369,0.04
"bgmm","hc",0.558114476334431,0.441885523665569,0.468013597102043,3.9980363386923,2.31824412503203,0.271991924620046,0.04
"mclust","hc",0.558008778844211,0.441991221155789,0.467350020212189,3.99802992948303,2.3179533695227,0.272054607445011,0.04
"EMCluster","hc",0.557924239922175,0.442075760077825,0.466818114624662,3.998026045866,2.31771921913128,0.272103190914157,0.04
"GMKMcharlie","hc",0.558201493109304,0.441798506890696,0.468560070485611,3.9980411574853,2.31848392703048,0.271943024782747,0.04
"flexmix","hc",0.52,0.48,0.467299545321373,3.99802060737493,2.31890545445257,0.272230909201775,0.04
"DCEM","hc",0.554564238998279,0.445435761001721,0.446002503939142,3.99730480019948,2.30872229568271,0.276257423103483,0.04
"RGMMBench","rebmix",0.558200549484209,0.441799450515791,0.468554127414694,3.99804112787577,2.31848111703104,0.271941415000138,0.04
"Rmixmod","rebmix",0.558198564894867,0.441801435105133,0.468541662922817,3.99804102167238,2.31847565044007,0.27194257635834,0.04
"mixtools","rebmix",0.558200824508051,0.441799175491949,0.468550191546643,3.99804106741907,2.31848184007463,0.271941467474205,0.04
"bgmm","rebmix",0.558115973793337,0.441884026206663,0.468022879769489,3.99803657689736,2.31824807792342,0.271990888333669,0.04
"mclust","rebmix",0.558011756825045,0.441988243174955,0.467368093900383,3.99803090002152,2.31796070946871,0.272051803469672,0.04
"EMCluster","rebmix",0.557883353492662,0.442116646507338,0.466561028052208,3.99802388769122,2.31760622302331,0.272126811544663,0.04
"GMKMcharlie","rebmix",0.558201478330921,0.441798521669079,0.468559977668337,3.9980411566947,2.31848388632368,0.271943033430913,0.04
"flexmix","rebmix",0.52,0.48,0.467314866893709,3.99802155211572,2.31891158490468,0.272228360871817,0.04
"DCEM","rebmix",0.557781355576332,0.442218644423668,0.465919852225721,3.99801808528634,2.31732456584951,0.272186321206655,0.04
"RGMMBench","kmeans",0.491625002852578,0.508374997147422,-0.151751492711385,4.12595128056621,1.20060326671679,0.963797283867125,0.04
"Rmixmod","kmeans",0.49162468258397,0.50837531741603,-0.15175392724468,4.12595093999645,1.20059977844307,0.963797184647124,0.04
"mixtools","kmeans",0.491624933391741,0.508375066608259,-0.151752392547533,4.12595115634833,1.20060244550832,0.96379721603153,0.04
"bgmm","kmeans",0.54768221040144,0.45231778959856,0.376295853729215,4.01672262134171,2.11042529493731,0.265655745560514,0.04
"mclust","kmeans",0.491614023757312,0.508385976242688,-0.151835083874821,4.12593973280853,1.20048341443349,0.963793631768425,0.04
"EMCluster","kmeans",0.491585807209677,0.508414192790323,-0.15204798159308,4.12590817086469,1.20017938410721,0.963787682450371,0.04
"GMKMcharlie","kmeans",0.491625082404375,0.508374917595625,-0.151750874766639,4.12595135236716,1.20060457659012,0.963797851593611,0.04
"flexmix","kmeans",0.49,0.51,-0.151763442925492,4.12593586232487,1.20120206785456,0.964291180035398,0.04
"DCEM","kmeans",0.491566780150734,0.508433219849266,-0.152196962333857,4.12589211577524,1.19996326782274,0.963773735649539,0.04
"RGMMBench","quantiles",0.491625103287622,0.508374896712378,-0.151750729359977,4.12595138747265,1.20060436040307,0.963797314780587,0.04
"Rmixmod","quantiles",0.491625214408329,0.508374785591671,-0.151749885149681,4.12595150609816,1.20060556971815,0.963797348332382,0.04
"mixtools","quantiles",0.491625164340465,0.508374835659535,-0.151750030941708,4.1259514898247,1.20060505782358,0.963797355648445,0.04
"bgmm","quantiles",0.547635916750812,0.452364083249188,0.375990524021462,4.01671970526028,2.1102482228231,0.265690028320608,0.04
"mclust","quantiles",0.491645858407399,0.508354141592601,-0.151595764520937,4.12597616625866,1.2008246628336,0.963798615376829,0.04
"EMCluster","quantiles",0.49159765829462,0.50840234170538,-0.151960460394122,4.12592326364585,1.20030317953561,0.963786744324662,0.04
"GMKMcharlie","quantiles",0.491625082405032,0.508374917594968,-0.151750874761647,4.12595135236785,1.20060457659727,0.963797851593813,0.04
"flexmix","quantiles",0.49,0.51,-0.151522198753244,4.12597249564341,1.20154622703416,0.964296291911734,0.04
"DCEM","quantiles",0.491741473928085,0.508258526071915,-0.150920901676043,4.12612794771126,1.20175915859246,0.963733495748019,0.04
"RGMMBench","random",0.5478117374186,0.4521882625814,0.377149932185044,4.01673071402771,2.11092035799207,0.265559775272396,0.04
"Rmixmod","random",0.547814648405315,0.452185351594685,0.377169123135435,4.01673089467832,2.11093147782264,0.265557617680476,0.04
"mixtools","random",0.547812180713918,0.452187819286082,0.377163940270528,4.01673091304637,2.11092214861621,0.265559078373888,0.04
"bgmm","random",0.547962829479563,0.452037170520437,0.378145864990528,4.01673995575289,2.11149723785989,0.26544789013123,0.04
"mclust","random",0.548102864761202,0.451897135238798,0.379068690931713,4.01674820543172,2.11203144676975,0.265344740240261,0.04
"EMCluster","random",0.547496908235643,0.452503091764357,0.3750734872559,4.01671082672707,2.10971615468758,0.265792982358749,0.04
"GMKMcharlie","random",0.547807236485197,0.452192763514803,0.377120283523585,4.01673040495727,2.11090340570256,0.265565354744912,0.04
"flexmix","random",0.518,0.482,0.379017362313175,4.01673820685642,2.11291639640315,0.265523033887451,0.04
"DCEM","random",0.548889896637104,0.451110103362896,0.38425198234281,4.01678791512835,2.11502519123687,0.264793449586184,0.04
"RGMMBench","hc",0.547806700330406,0.452193299669594,0.377116724359739,4.01673040128494,2.11090111594156,0.26556350865168,0.04
"Rmixmod","hc",0.547805043014537,0.452194956985463,0.377105798133612,4.01673029834764,2.11089478469713,0.265564736997827,0.04
"mixtools","hc",0.54780464976112,0.45219535023888,0.377092666481355,4.01673011527588,2.1108931735643,0.265565504308033,0.04
"otrimle","hc",0.488113146079824,0.511886853920176,0.0220258843387396,4.00514432161406,0.295041280225848,0.291192278886443,0.04
"bgmm","hc",0.547640848279089,0.452359151720911,0.376023084092414,4.01671997746442,2.11026714004969,0.265686422227211,0.04
"mclust","hc",0.547488618037512,0.452511381962488,0.375018914423774,4.01671013748335,2.10968460433863,0.265799326676033,0.04
"EMCluster","hc",0.54754627498378,0.45245372501622,0.375399198527689,4.01671399566939,2.10990518092735,0.265756412871344,0.04
"GMKMcharlie","hc",0.547807313908137,0.452192686091863,0.377120793949724,4.01673040976527,2.11090370146867,0.265565297362252,0.04
"flexmix","hc",0.518,0.482,0.374987871759427,4.0167002603119,2.11058183008729,0.265975258935137,0.04
"DCEM","hc",0.546644482014068,0.453355517985932,0.369446062634899,4.016649006501,2.10644547308152,0.266432318209019,0.04
"RGMMBench","rebmix",0.547805779117283,0.452194220882717,0.377110651061408,4.01673034407068,2.11089759675155,0.265564191424275,0.04
"Rmixmod","rebmix",0.547803286278101,0.452196713721899,0.3770942163975,4.01673018921842,2.11088807354877,0.265566039017846,0.04
"mixtools","rebmix",0.547806371628588,0.452193628371412,0.377108697372174,4.01673029270991,2.1108997997375,0.265564016798958,0.04
"bgmm","rebmix",0.547676277395565,0.452323722604435,0.376256727324856,4.01672224535012,2.11040260927216,0.265660141902097,0.04
"mclust","rebmix",0.547556191593599,0.452443808406401,0.37546461732671,4.0167146344882,2.10994313687516,0.26574906182567,0.04
"EMCluster","rebmix",0.54757723950997,0.45242276049003,0.375603472425642,4.01671597578695,2.11002370284562,0.265733482400598,0.04
"GMKMcharlie","rebmix",0.547807362480449,0.452192637519551,0.377121114172297,4.01673041278162,2.11090388702137,0.265565261362465,0.04
"flexmix","rebmix",0.518,0.482,0.375428289835144,4.01670471295973,2.11083723726745,0.265925595920236,0.04
"DCEM","rebmix",0.546888104481616,0.453111895518384,0.37105302855804,4.01667043615944,2.10737863713384,0.266242944494655,0.04
"RGMMBench","kmeans",0.503101528479037,0.496898471520963,-0.136650393536051,4.15563994487801,1.03625975167819,1.16472760116201,0.04
"Rmixmod","kmeans",0.503101677237641,0.496898322762359,-0.136650209506757,4.15564104355281,1.03625970631239,1.16472599725848,0.04
"mixtools","kmeans",0.503101564315678,0.496898435684322,-0.136650334302187,4.15564040687735,1.03625967049939,1.16472713351384,0.04
"bgmm","kmeans",0.503354088813489,0.496645911186511,-0.00347403235072274,4.01070185933551,0.333221139450617,0.414909716386932,0.04
"mclust","kmeans",0.503107536628112,0.496892463371888,-0.136644551249134,4.15568592951922,1.03625486647588,1.16465963439943,0.04
"EMCluster","kmeans",0.503124471816646,0.496875528183354,-0.136625904189735,4.15581334499943,1.03624520632236,1.16447245081358,0.04
"GMKMcharlie","kmeans",0.503101495158565,0.496898504841435,-0.136650415519452,4.15563967930816,1.03626028133675,1.16472842816067,0.04
"flexmix","kmeans",0.504,0.496,-0.136614047017613,4.15586440034036,1.03676135828457,1.1649831086869,0.04
"DCEM","kmeans",0.5031353805015,0.4968646194985,-0.136630141550047,4.15591187653297,1.03620777550053,1.16431931547027,0.04
"RGMMBench","quantiles",0.503101535241675,0.496898464758325,-0.136650393440594,4.15564000319813,1.03625973377148,1.16472751166101,0.04
"Rmixmod","quantiles",0.503101709288412,0.496898290711588,-0.136650267973922,4.15564137960988,1.03625950856713,1.16472545491589,0.04
"mixtools","quantiles",0.503101640062911,0.496898359937089,-0.136650273333309,4.15564121141779,1.03625949980049,1.16472615458262,0.04
"bgmm","quantiles",0.503354092947905,0.496645907052095,-0.00347401827085774,4.01070187672477,0.333221185333663,0.414909673330359,0.04
"mclust","quantiles",0.503107096166381,0.496892903833619,-0.13665808657836,4.15569582926387,1.0362301149539,1.16463832764748,0.04
"EMCluster","quantiles",0.503122329108343,0.496877670891657,-0.1366353823217,4.15580443176856,1.0362327886471,1.16448185657992,0.04
"GMKMcharlie","quantiles",0.503101495158546,0.496898504841454,-0.136650415519477,4.15563967930803,1.03626028133675,1.16472842816087,0.04
"flexmix","quantiles",0.504,0.496,-0.136641393397695,4.15563923000016,1.03678743458298,1.16531652386716,0.04
"DCEM","quantiles",0.503121070059245,0.496878929940755,-0.136795983649712,4.15595617400392,1.03592891500916,1.16417586275129,0.04
"RGMMBench","random",0.503101523304382,0.496898476695618,-0.136650400824697,4.15563990755812,1.03625975155671,1.16472765517573,0.04
"Rmixmod","random",0.503101646239588,0.496898353760412,-0.136650254915659,4.15564082176223,1.03625970223857,1.16472631731559,0.04
"mixtools","random",0.503101574629979,0.496898425370022,-0.136650319410594,4.15564051139317,1.03625965741181,1.16472701067936,0.04
"bgmm","random",0.503354088674296,0.496645911325704,-0.00347403282476656,4.01070185875006,0.333221137905924,0.414909717836531,0.04
"mclust","random",0.503102358243548,0.496897641756451,-0.136649516522367,4.15564622456678,1.036259212151,1.16471835494191,0.04
"EMCluster","random",0.503122725536521,0.496877274463479,-0.136627641778147,4.15580001860784,1.03624656207438,1.16449212197391,0.04
"GMKMcharlie","random",0.503101495158531,0.496898504841469,-0.136650415519497,4.15563967930792,1.03626028133675,1.16472842816103,0.04
"flexmix","random",0.504,0.496,-0.136633366750565,4.15559769616049,1.03681316518586,1.16538393178096,0.04
"DCEM","random",0.503106387274465,0.496893612725535,-0.136646571278272,4.15567804631035,1.03625407298226,1.16467082629282,0.04
"RGMMBench","hc",0.446483930172775,0.553516069827225,-0.0108388808420643,3.61511003951111,0.275138912014995,2.1409255792527,0.04
"Rmixmod","hc",0.446486864361583,0.553513135638418,-0.0108387159842295,3.61512912778779,0.275140594781272,2.14091493384386,0.04
"mixtools","hc",0.446482724950392,0.553517275049608,-0.0108388701536035,3.61510764587,0.275138379336293,2.14092990040888,0.04
"otrimle","hc",0.504938003915137,0.495061996084863,-0.00200468097953724,3.99622738245982,0.30225066649964,0.317752749692079,0.04
"bgmm","hc",0.44659548272036,0.55340451727964,-0.0108325774216699,3.61583585353658,0.275202994658509,2.1405206611429,0.04
"mclust","hc",0.446724520279977,0.553275479720024,-0.0108251675451427,3.61667569966634,0.275277693883969,2.14005177058652,0.04
"EMCluster","hc",0.446701401296671,0.553298598703329,-0.0108266247864665,3.61652530496004,0.275263637607739,2.14013571963133,0.04
"GMKMcharlie","hc",0.446481984250814,0.553518015749186,-0.010838979724359,3.61509737205626,0.275139911457539,2.14093285589548,0.04
"flexmix","hc",0.479,0.521,-0.010818211082147,3.61664314412718,0.275447198926011,2.14098537755193,0.04
"DCEM","hc",0.450638077331117,0.549361922668883,-0.0104905884257003,3.64224292033857,0.279874499052254,2.12542018226315,0.04
"RGMMBench","rebmix",0.446482598421587,0.553517401578413,-0.0108389556574387,3.61510137590269,0.275138148257391,2.14093041082507,0.04
"Rmixmod","rebmix",0.446484025177043,0.553515974822957,-0.0108388755087452,3.615110657559,0.275138966492974,2.14092523457151,0.04
"mixtools","rebmix",0.446483735942504,0.553516264057496,-0.0108387556416089,3.61511820081341,0.275139074169657,2.14092619527025,0.04
"bgmm","rebmix",0.446599715610406,0.553400284389594,-0.0108323632693352,3.61586342064986,0.275205305455025,2.14050526514864,0.04
"mclust","rebmix",0.446733787598294,0.553266212401706,-0.0108247787303268,3.61673614707442,0.2752821762416,2.14001796580175,0.04
"EMCluster","rebmix",0.446673950262527,0.553326049737473,-0.0108281762064772,3.61634660095212,0.275247868294662,2.14023552109749,0.04
"GMKMcharlie","rebmix",0.446481970107332,0.553518029892668,-0.01083898051884,3.61509728004726,0.275139903346447,2.14093290720718,0.04
"flexmix","rebmix",0.479,0.521,-0.010817792643941,3.61670710115811,0.275451986982171,2.14094962465374,0.04
"DCEM","rebmix",0.447019872819723,0.552980127180277,-0.0108084416325777,3.61859966533249,0.275446241570557,2.13897600728679,0.04
"RGMMBench","kmeans",0.464391599126692,0.535608400873308,-0.0131128655596746,3.73550072690951,0.282242834288111,2.15279514954782,0.04
"Rmixmod","kmeans",0.464393467387747,0.535606532612253,-0.0131125291218245,3.73551351082611,0.282243982863173,2.1527878328018,0.04
"mixtools","kmeans",0.464392482122384,0.535607517877616,-0.0131123326561737,3.73551677847471,0.282243650825125,2.15279165036763,0.04
"bgmm","kmeans",0.464490471367741,0.535509528632259,-0.0130950313460115,3.73617737220717,0.28230361674229,2.15240777135033,0.04
"mclust","kmeans",0.464674625350603,0.535325374649397,-0.0130615572985539,3.73743808006344,0.282416891309198,2.15168552677586,0.04
"EMCluster","kmeans",0.464654572940991,0.535345427059009,-0.0130652166069627,3.73730077387407,0.28240455410045,2.15176422069202,0.04
"GMKMcharlie","kmeans",0.464390584468641,0.535609415531359,-0.0131129796663551,3.73549372447306,0.282244271675268,2.1527994261495,0.04
"flexmix","kmeans",0.495,0.505,-0.0130478779625699,3.7373917524697,0.282586081745248,2.15267255357696,0.04
"DCEM","kmeans",0.464979807532713,0.535020192467287,-0.0130053688633303,3.7395285790601,0.28260485258353,2.1504864652375,0.04
"RGMMBench","quantiles",0.46439194243718,0.53560805756282,-0.0131128037379938,3.73550307606922,0.282243045349516,2.15279380503542,0.04
"Rmixmod","quantiles",0.46439417816339,0.53560582183661,-0.0131124011188443,3.73551837445555,0.282244419835586,2.15278504913236,0.04
"mixtools","quantiles",0.464391317608488,0.535608682391512,-0.0131127080263028,3.73550437587376,0.282242813624481,2.15279622916608,0.04
