"algorithm","time","nobservations","prop_outliers"
"DCEM",0.320923003,5000,0.04
"GMKMcharlie",0.015886247,5000,0.04
"mclust",0.00576229,5000,0.04
"RGMMBench",0.30565215,5000,0.04
"mixtools",0.01231885,5000,0.04
"Rmixmod",0.016389028,5000,0.04
"otrimle",23.333440549,5000,0.04
"EMCluster",0.021222187,5000,0.04
"bgmm",0.014951774,5000,0.04
"flexmix",0.040975512,5000,0.04
"DCEM",0.305831807,5000,0.04
"GMKMcharlie",0.015841864,5000,0.04
"mclust",0.005874501,5000,0.04
"RGMMBench",0.306330883,5000,0.04
"mixtools",0.012360858,5000,0.04
"Rmixmod",0.016365484,5000,0.04
"otrimle",23.455925655,5000,0.04
"EMCluster",0.020906536,5000,0.04
"bgmm",0.01533366,5000,0.04
"flexmix",0.041469057,5000,0.04
"DCEM",0.308453481,5000,0.04
"GMKMcharlie",0.015982146,5000,0.04
"mclust",0.005768261,5000,0.04
"RGMMBench",0.307758889,5000,0.04
"mixtools",0.012561685,5000,0.04
"Rmixmod",0.016462656,5000,0.04
"otrimle",23.528707913,5000,0.04
"EMCluster",0.021529193,5000,0.04
"bgmm",0.014978635,5000,0.04
"flexmix",0.041494263,5000,0.04
"DCEM",0.306420039,5000,0.04
"GMKMcharlie",0.015811647,5000,0.04
"mclust",0.005776196,5000,0.04
"RGMMBench",0.306211941,5000,0.04
"mixtools",0.012343635,5000,0.04
"Rmixmod",0.016407293,5000,0.04
"otrimle",23.54282886,5000,0.04
"EMCluster",0.020991094,5000,0.04
"bgmm",0.015003922,5000,0.04
"flexmix",0.041339374,5000,0.04
"DCEM",0.307980074,5000,0.04
"GMKMcharlie",0.015844248,5000,0.04
"mclust",0.005796956,5000,0.04
"RGMMBench",0.312596146,5000,0.04
"mixtools",0.01232942,5000,0.04
"Rmixmod",0.016372337,5000,0.04
"otrimle",23.504712227,5000,0.04
"EMCluster",0.020963653,5000,0.04
"bgmm",0.015371371,5000,0.04
"flexmix",0.041377524,5000,0.04
"DCEM",0.309317371,5000,0.04
"GMKMcharlie",0.016060432,5000,0.04
"mclust",0.005822674,5000,0.04
"RGMMBench",0.306438885,5000,0.04
"mixtools",0.012449314,5000,0.04
"Rmixmod",0.016333815,5000,0.04
"otrimle",23.633270857,5000,0.04
"EMCluster",0.02101015,5000,0.04
"bgmm",0.014795481,5000,0.04
"flexmix",0.042538711,5000,0.04
"DCEM",0.321301333,5000,0.04
"GMKMcharlie",0.016275626,5000,0.04
"mclust",0.00576202,5000,0.04
"RGMMBench",0.307215169,5000,0.04
"mixtools",0.012604054,5000,0.04
"Rmixmod",0.016387947,5000,0.04
"otrimle",23.686965358,5000,0.04
"EMCluster",0.021224572,5000,0.04
"bgmm",0.0152641,5000,0.04
"flexmix",0.043329524,5000,0.04
"DCEM",0.319453349,5000,0.04
"GMKMcharlie",0.016127068,5000,0.04
"mclust",0.005872708,5000,0.04
"RGMMBench",0.314342378,5000,0.04
"mixtools",0.012787998,5000,0.04
"Rmixmod",0.016454421,5000,0.04
"otrimle",23.67651465,5000,0.04
"EMCluster",0.020955367,5000,0.04
"bgmm",0.014998041,5000,0.04
"flexmix",0.040768533,5000,0.04
"DCEM",0.309512617,5000,0.04
"GMKMcharlie",0.016602299,5000,0.04
"mclust",0.005690476,5000,0.04
"RGMMBench",0.307281304,5000,0.04
"mixtools",0.012314912,5000,0.04
"Rmixmod",0.016030386,5000,0.04
"otrimle",23.478277039,5000,0.04
"EMCluster",0.020904541,5000,0.04
"bgmm",0.015876177,5000,0.04
"flexmix",0.046841987,5000,0.04
"DCEM",0.325284228,5000,0.04
"GMKMcharlie",0.016509245,5000,0.04
"mclust",0.006013211,5000,0.04
"RGMMBench",0.324357981,5000,0.04
"mixtools",0.013168773,5000,0.04
"Rmixmod",0.018161491,5000,0.04
"otrimle",24.272329337,5000,0.04
"EMCluster",0.020949847,5000,0.04
"bgmm",0.015514419,5000,0.04
"flexmix",0.042022404,5000,0.04
"DCEM",0.312005459,5000,0.04
"GMKMcharlie",0.015932062,5000,0.04
"mclust",0.005767261,5000,0.04
"RGMMBench",0.323083402,5000,0.04
"mixtools",0.012699663,5000,0.04
"Rmixmod",0.016222827,5000,0.04
"otrimle",23.713166665,5000,0.04
"EMCluster",0.021418525,5000,0.04
"bgmm",0.015187426,5000,0.04
"flexmix",0.042439395,5000,0.04
"DCEM",0.321333242,5000,0.04
"GMKMcharlie",0.016271809,5000,0.04
"mclust",0.005851137,5000,0.04
"RGMMBench",0.313955534,5000,0.04
"mixtools",0.012735911,5000,0.04
"Rmixmod",0.016922999,5000,0.04
"otrimle",23.737522828,5000,0.04
"EMCluster",0.021566834,5000,0.04
"bgmm",0.015499842,5000,0.04
"flexmix",0.043369087,5000,0.04
"DCEM",0.318198526,5000,0.04
"GMKMcharlie",0.01602701,5000,0.04
"mclust",0.005741162,5000,0.04
"RGMMBench",0.312991016,5000,0.04
"mixtools",0.012783742,5000,0.04
"Rmixmod",0.016298168,5000,0.04
"otrimle",26.218421629,5000,0.04
"EMCluster",0.021234221,5000,0.04
"bgmm",0.015601542,5000,0.04
"flexmix",0.04323636,5000,0.04
"DCEM",0.312290453,5000,0.04
"GMKMcharlie",0.016009137,5000,0.04
"mclust",0.005793299,5000,0.04
"RGMMBench",0.312548927,5000,0.04
"mixtools",0.01314553,5000,0.04
"Rmixmod",0.016241161,5000,0.04
"otrimle",23.634332917,5000,0.04
"EMCluster",0.020752487,5000,0.04
"bgmm",0.014834105,5000,0.04
"flexmix",0.041646199,5000,0.04
"DCEM",0.306658878,5000,0.04
"GMKMcharlie",0.016045455,5000,0.04
"mclust",0.005701067,5000,0.04
"RGMMBench",0.306417826,5000,0.04
"mixtools",0.012281901,5000,0.04
"Rmixmod",0.015965625,5000,0.04
"otrimle",23.499222167,5000,0.04
"EMCluster",0.021408016,5000,0.04
"bgmm",0.015817238,5000,0.04
"flexmix",0.042647065,5000,0.04
"DCEM",0.358028089,5000,0.04
"GMKMcharlie",0.016540724,5000,0.04
"mclust",0.005981832,5000,0.04
"RGMMBench",0.323650104,5000,0.04
"mixtools",0.013549165,5000,0.04
"Rmixmod",0.017900852,5000,0.04
"otrimle",24.355387013,5000,0.04
"EMCluster",0.020857794,5000,0.04
"bgmm",0.015615299,5000,0.04
"flexmix",0.044792607,5000,0.04
"DCEM",0.315184377,5000,0.04
"GMKMcharlie",0.016394818,5000,0.04
"mclust",0.005767831,5000,0.04
"RGMMBench",0.308198814,5000,0.04
"mixtools",0.012421211,5000,0.04
"Rmixmod",0.01656612,5000,0.04
"otrimle",23.55213884,5000,0.04
"EMCluster",0.021235944,5000,0.04
"bgmm",0.015227943,5000,0.04
"flexmix",0.040733809,5000,0.04
"DCEM",0.309413061,5000,0.04
"GMKMcharlie",0.015975814,5000,0.04
"mclust",0.005763213,5000,0.04
"RGMMBench",0.308510077,5000,0.04
"mixtools",0.012427704,5000,0.04
"Rmixmod",0.016418834,5000,0.04
"otrimle",23.531818733,5000,0.04
"EMCluster",0.021257805,5000,0.04
"bgmm",0.015524989,5000,0.04
"flexmix",0.042183926,5000,0.04
"DCEM",0.324115166,5000,0.04
"GMKMcharlie",0.016222516,5000,0.04
"mclust",0.005797918,5000,0.04
"RGMMBench",0.31586371,5000,0.04
"mixtools",0.013152142,5000,0.04
"Rmixmod",0.01636334,5000,0.04
"otrimle",23.826722807,5000,0.04
"EMCluster",0.021092244,5000,0.04
"bgmm",0.015653942,5000,0.04
"flexmix",0.042999876,5000,0.04
"DCEM",0.312810377,5000,0.04
"GMKMcharlie",0.016045906,5000,0.04
"mclust",0.005712828,5000,0.04
"RGMMBench",0.313079312,5000,0.04
"mixtools",0.012580081,5000,0.04
"Rmixmod",0.016377327,5000,0.04
"otrimle",23.510848978,5000,0.04
"EMCluster",0.021646813,5000,0.04
"bgmm",0.015791259,5000,0.04
"flexmix",0.045551828,5000,0.04
"DCEM",0.343380887,5000,0.04
"GMKMcharlie",0.016580667,5000,0.04
"mclust",0.005946115,5000,0.04
"RGMMBench",0.31651383,5000,0.04
"mixtools",0.013123889,5000,0.04
"Rmixmod",0.017207013,5000,0.04
"otrimle",23.7407734,5000,0.04
"EMCluster",0.021088427,5000,0.04
"bgmm",0.015436965,5000,0.04
"flexmix",0.043342588,5000,0.04
"DCEM",0.320540115,5000,0.04
"GMKMcharlie",0.016109885,5000,0.04
"mclust",0.005816783,5000,0.04
"RGMMBench",0.320306078,5000,0.04
"mixtools",0.012759276,5000,0.04
"Rmixmod",0.016527108,5000,0.04
"otrimle",23.760032579,5000,0.04
"EMCluster",0.021230925,5000,0.04
"bgmm",0.015518677,5000,0.04
"flexmix",0.042769816,5000,0.04
"DCEM",0.349317122,5000,0.04
"GMKMcharlie",0.016020157,5000,0.04
"mclust",0.005750729,5000,0.04
"RGMMBench",0.307667759,5000,0.04
"mixtools",0.012362121,5000,0.04
"Rmixmod",0.016418784,5000,0.04
"otrimle",23.493628233,5000,0.04
"EMCluster",0.020914251,5000,0.04
"bgmm",0.014904676,5000,0.04
"flexmix",0.041721881,5000,0.04
"DCEM",0.307664813,5000,0.04
"GMKMcharlie",0.01600566,5000,0.04
"mclust",0.005813798,5000,0.04
"RGMMBench",0.308759576,5000,0.04
"mixtools",0.01241988,5000,0.04
"Rmixmod",0.016618568,5000,0.04
"otrimle",23.723430065,5000,0.04
"EMCluster",0.020603558,5000,0.04
"bgmm",0.015042895,5000,0.04
"flexmix",0.040684837,5000,0.04
"DCEM",0.305172522,5000,0.04
"GMKMcharlie",0.015887659,5000,0.04
"mclust",0.005774073,5000,0.04
"RGMMBench",0.305934069,5000,0.04
"mixtools",0.012352182,5000,0.04
"Rmixmod",0.016362018,5000,0.04
"otrimle",23.582138278,5000,0.04
"EMCluster",0.021034425,5000,0.04
"bgmm",0.015670481,5000,0.04
"flexmix",0.044393849,5000,0.04
"DCEM",0.322224072,5000,0.04
"GMKMcharlie",0.016238556,5000,0.04
"mclust",0.006108761,5000,0.04
"RGMMBench",0.325230376,5000,0.04
"mixtools",0.013733612,5000,0.04
"Rmixmod",0.018027379,5000,0.04
"otrimle",24.137647811,5000,0.04
"EMCluster",0.021118393,5000,0.04
"bgmm",0.015489743,5000,0.04
"flexmix",0.042039867,5000,0.04
"DCEM",0.31104067,5000,0.04
"GMKMcharlie",0.016292288,5000,0.04
"mclust",0.005797186,5000,0.04
"RGMMBench",0.306810371,5000,0.04
"mixtools",0.012292121,5000,0.04
"Rmixmod",0.016100798,5000,0.04
"otrimle",23.441509735,5000,0.04
"EMCluster",0.021159601,5000,0.04
"bgmm",0.014887725,5000,0.04
"flexmix",0.041596835,5000,0.04
"DCEM",0.306635804,5000,0.04
"GMKMcharlie",0.015754149,5000,0.04
"mclust",0.005896272,5000,0.04
"RGMMBench",0.305508221,5000,0.04
"mixtools",0.012305394,5000,0.04
"Rmixmod",0.016168304,5000,0.04
"otrimle",23.437469974,5000,0.04
"EMCluster",0.02115976,5000,0.04
"bgmm",0.014892364,5000,0.04
"flexmix",0.0412098,5000,0.04
"DCEM",0.305670374,5000,0.04
"GMKMcharlie",0.01574865,5000,0.04
"mclust",0.00570869,5000,0.04
"RGMMBench",0.304426963,5000,0.04
"mixtools",0.012279867,5000,0.04
"Rmixmod",0.015954965,5000,0.04
"otrimle",23.435398991,5000,0.04
"EMCluster",0.02111203,5000,0.04
"bgmm",0.014808226,5000,0.04
"flexmix",0.040496232,5000,0.04
"DCEM",0.306434547,5000,0.04
"GMKMcharlie",0.015801507,5000,0.04
"mclust",0.005701356,5000,0.04
"RGMMBench",0.305047958,5000,0.04
"mixtools",0.012290157,5000,0.04
"Rmixmod",0.016176481,5000,0.04
"otrimle",23.480617164,5000,0.04
"EMCluster",0.021037611,5000,0.04
"bgmm",0.015163021,5000,0.04
"flexmix",0.04253803,5000,0.04
"DCEM",0.309452032,5000,0.04
"GMKMcharlie",0.015900833,5000,0.04
"mclust",0.005698912,5000,0.04
"RGMMBench",0.30619094,5000,0.04
"mixtools",0.012343036,5000,0.04
"Rmixmod",0.015939726,5000,0.04
"otrimle",23.496623887,5000,0.04
"EMCluster",0.020984321,5000,0.04
"bgmm",0.014858099,5000,0.04
"flexmix",0.040504439,5000,0.04
"DCEM",0.306360007,5000,0.04
"GMKMcharlie",0.015787161,5000,0.04
"mclust",0.005922321,5000,0.04
"RGMMBench",0.306025751,5000,0.04
"mixtools",0.012297631,5000,0.04
"Rmixmod",0.016200476,5000,0.04
"otrimle",23.568147284,5000,0.04
"EMCluster",0.021703661,5000,0.04
"bgmm",0.016203492,5000,0.04
"flexmix",0.045727348,5000,0.04
"DCEM",0.417656392,5000,0.04
"GMKMcharlie",0.016641893,5000,0.04
"mclust",0.00581537,5000,0.04
"RGMMBench",0.31659417,5000,0.04
"mixtools",0.013085256,5000,0.04
"Rmixmod",0.017384674,5000,0.04
"otrimle",23.894200743,5000,0.04
"EMCluster",0.02156423,5000,0.04
"bgmm",0.01558355,5000,0.04
"flexmix",0.042127219,5000,0.04
"DCEM",0.31253442,5000,0.04
"GMKMcharlie",0.0161656,5000,0.04
"mclust",0.005774644,5000,0.04
"RGMMBench",0.307187538,5000,0.04
"mixtools",0.012397167,5000,0.04
"Rmixmod",0.016557054,5000,0.04
"otrimle",23.506342342,5000,0.04
"EMCluster",0.021315092,5000,0.04
"bgmm",0.014979868,5000,0.04
"flexmix",0.042336993,5000,0.04
"DCEM",0.306627949,5000,0.04
"GMKMcharlie",0.016048611,5000,0.04
"mclust",0.005810391,5000,0.04
"RGMMBench",0.306497044,5000,0.04
"mixtools",0.012386976,5000,0.04
"Rmixmod",0.016320239,5000,0.04
"otrimle",23.638319861,5000,0.04
"EMCluster",0.021233278,5000,0.04
"bgmm",0.014926699,5000,0.04
"flexmix",0.041681414,5000,0.04
"DCEM",0.307379017,5000,0.04
"GMKMcharlie",0.015870156,5000,0.04
"mclust",0.012043213,10000,0.04
"RGMMBench",0.614209635,10000,0.04
"mixtools",0.025197829,10000,0.04
"Rmixmod",0.030152957,10000,0.04
"otrimle",165.827759896,10000,0.04
"EMCluster",0.041886659,10000,0.04
"bgmm",0.030756127,10000,0.04
"flexmix",0.081898855,10000,0.04
"DCEM",0.619065678,10000,0.04
"GMKMcharlie",0.029154254,10000,0.04
"mclust",0.012094219,10000,0.04
"RGMMBench",0.610070829,10000,0.04
"mixtools",0.025202217,10000,0.04
"Rmixmod",0.029813851,10000,0.04
"otrimle",165.619778553,10000,0.04
"EMCluster",0.041283588,10000,0.04
"bgmm",0.030710691,10000,0.04
"flexmix",0.080598949,10000,0.04
"DCEM",0.619362886,10000,0.04
"GMKMcharlie",0.02927982,10000,0.04
"mclust",0.012070164,10000,0.04
"RGMMBench",0.611721643,10000,0.04
"mixtools",0.025109513,10000,0.04
"Rmixmod",0.029657518,10000,0.04
"otrimle",164.565841505,10000,0.04
"EMCluster",0.041739705,10000,0.04
"bgmm",0.03085896,10000,0.04
"flexmix",0.081046538,10000,0.04
"DCEM",0.6385516,10000,0.04
"GMKMcharlie",0.029285571,10000,0.04
"mclust",0.012172526,10000,0.04
"RGMMBench",0.616341343,10000,0.04
"mixtools",0.025123289,10000,0.04
"Rmixmod",0.030812894,10000,0.04
"otrimle",164.593379332,10000,0.04
"EMCluster",0.042343245,10000,0.04
"bgmm",0.031809261,10000,0.04
"flexmix",0.080477541,10000,0.04
"DCEM",0.610703915,10000,0.04
"GMKMcharlie",0.02913035,10000,0.04
"mclust",0.012088007,10000,0.04
"RGMMBench",0.613507951,10000,0.04
"mixtools",0.025136814,10000,0.04
"Rmixmod",0.030635851,10000,0.04
"otrimle",165.405408545,10000,0.04
"EMCluster",0.041383897,10000,0.04
"bgmm",0.030577001,10000,0.04
"flexmix",0.078247791,10000,0.04
"DCEM",0.618543339,10000,0.04
"GMKMcharlie",0.029649062,10000,0.04
"mclust",0.01207866,10000,0.04
"RGMMBench",0.626460047,10000,0.04
"mixtools",0.025688288,10000,0.04
"Rmixmod",0.031415984,10000,0.04
"otrimle",164.9187449,10000,0.04
"EMCluster",0.042151456,10000,0.04
"bgmm",0.032323315,10000,0.04
"flexmix",0.081429646,10000,0.04
"DCEM",0.634476884,10000,0.04
"GMKMcharlie",0.029639064,10000,0.04
"mclust",0.012180772,10000,0.04
"RGMMBench",0.615238043,10000,0.04
"mixtools",0.025084988,10000,0.04
"Rmixmod",0.030269495,10000,0.04
"otrimle",164.869400012,10000,0.04
"EMCluster",0.041437979,10000,0.04
"bgmm",0.031109189,10000,0.04
"flexmix",0.081767479,10000,0.04
"DCEM",0.830984502,10000,0.04
"GMKMcharlie",0.029359109,10000,0.04
"mclust",0.012056308,10000,0.04
"RGMMBench",0.613236243,10000,0.04
"mixtools",0.025151733,10000,0.04
"Rmixmod",0.030429535,10000,0.04
"otrimle",164.655650418,10000,0.04
"EMCluster",0.041729254,10000,0.04
"bgmm",0.030789189,10000,0.04
"flexmix",0.081395381,10000,0.04
"DCEM",0.619970154,10000,0.04
"GMKMcharlie",0.029530169,10000,0.04
"mclust",0.012093778,10000,0.04
"RGMMBench",0.614653668,10000,0.04
"mixtools",0.02525162,10000,0.04
"Rmixmod",0.030238697,10000,0.04
"otrimle",165.348657234,10000,0.04
"EMCluster",0.042184137,10000,0.04
"bgmm",0.031010134,10000,0.04
"flexmix",0.080488272,10000,0.04
"DCEM",0.621132842,10000,0.04
"GMKMcharlie",0.029686903,10000,0.04
"mclust",0.01195586,10000,0.04
"RGMMBench",0.791627474,10000,0.04
"mixtools",0.025187169,10000,0.04
"Rmixmod",0.030123261,10000,0.04
"otrimle",164.414078965,10000,0.04
"EMCluster",0.041085998,10000,0.04
"bgmm",0.030831358,10000,0.04
"flexmix",0.079141026,10000,0.04
"DCEM",0.620023213,10000,0.04
"GMKMcharlie",0.029117957,10000,0.04
"mclust",0.012160533,10000,0.04
"RGMMBench",0.613404677,10000,0.04
"mixtools",0.025100697,10000,0.04
"Rmixmod",0.030147257,10000,0.04
"otrimle",164.145945116,10000,0.04
"EMCluster",0.041395609,10000,0.04
"bgmm",0.031782721,10000,0.04
"flexmix",0.082505973,10000,0.04
"DCEM",0.611992931,10000,0.04
"GMKMcharlie",0.029444149,10000,0.04
"mclust",0.011976288,10000,0.04
"RGMMBench",0.613484137,10000,0.04
"mixtools",0.025408103,10000,0.04
"Rmixmod",0.030130565,10000,0.04
"otrimle",164.776151566,10000,0.04
"EMCluster",0.041644264,10000,0.04
"bgmm",0.030726342,10000,0.04
"flexmix",0.079341292,10000,0.04
"DCEM",0.627540704,10000,0.04
"GMKMcharlie",0.029042014,10000,0.04
"mclust",0.012128634,10000,0.04
"RGMMBench",0.613224691,10000,0.04
"mixtools",0.025368068,10000,0.04
"Rmixmod",0.030093526,10000,0.04
"otrimle",164.20882399,10000,0.04
"EMCluster",0.041811819,10000,0.04
"bgmm",0.031544596,10000,0.04
"flexmix",0.082510452,10000,0.04
"DCEM",0.621704323,10000,0.04
"GMKMcharlie",0.029103259,10000,0.04
"mclust",0.011984233,10000,0.04
"RGMMBench",0.614961004,10000,0.04
"mixtools",0.025346959,10000,0.04
"Rmixmod",0.030340568,10000,0.04
"otrimle",164.126677863,10000,0.04
"EMCluster",0.042458491,10000,0.04
"bgmm",0.0323951,10000,0.04
"flexmix",0.086945765,10000,0.04
"DCEM",0.769962287,10000,0.04
"GMKMcharlie",0.030228138,10000,0.04
"mclust",0.012281319,10000,0.04
"RGMMBench",0.613594512,10000,0.04
"mixtools",0.02540087,10000,0.04
"Rmixmod",0.030251011,10000,0.04
"otrimle",166.053915024,10000,0.04
"EMCluster",0.041713324,10000,0.04
"bgmm",0.030986539,10000,0.04
"flexmix",0.079368011,10000,0.04
"DCEM",0.651561697,10000,0.04
"GMKMcharlie",0.029453696,10000,0.04
"mclust",0.012178687,10000,0.04
"RGMMBench",0.61886915,10000,0.04
"mixtools",0.025688308,10000,0.04
"Rmixmod",0.030537848,10000,0.04
"otrimle",164.749826173,10000,0.04
"EMCluster",0.050156579,10000,0.04
"bgmm",0.045770088,10000,0.04
"flexmix",0.087126322,10000,0.04
"DCEM",0.631025685,10000,0.04
"GMKMcharlie",0.029313604,10000,0.04
"mclust",0.011995704,10000,0.04
"RGMMBench",0.615382886,10000,0.04
"mixtools",0.02551811,10000,0.04
"Rmixmod",0.030307406,10000,0.04
"otrimle",164.138008891,10000,0.04
"EMCluster",0.042029407,10000,0.04
"bgmm",0.033330131,10000,0.04
"flexmix",0.080019563,10000,0.04
"DCEM",0.630410352,10000,0.04
"GMKMcharlie",0.029266074,10000,0.04
"mclust",0.012006755,10000,0.04
"RGMMBench",0.61495338,10000,0.04
"mixtools",0.025650378,10000,0.04
"Rmixmod",0.030395481,10000,0.04
"otrimle",164.030116656,10000,0.04
"EMCluster",0.041687756,10000,0.04
"bgmm",0.031374697,10000,0.04
"flexmix",0.081844233,10000,0.04
"DCEM",0.606439453,10000,0.04
"GMKMcharlie",0.029428038,10000,0.04
"mclust",0.012022254,10000,0.04
"RGMMBench",0.618649608,10000,0.04
"mixtools",0.025575628,10000,0.04
"Rmixmod",0.030202991,10000,0.04
"otrimle",166.479462066,10000,0.04
"EMCluster",0.044473619,10000,0.04
"bgmm",0.033247367,10000,0.04
"flexmix",0.080940318,10000,0.04
"DCEM",0.685774622,10000,0.04
"GMKMcharlie",0.029670923,10000,0.04
"mclust",0.01197784,10000,0.04
"RGMMBench",0.616161394,10000,0.04
"mixtools",0.02550823,10000,0.04
"Rmixmod",0.029951619,10000,0.04
"otrimle",165.163429478,10000,0.04
"EMCluster",0.04241019,10000,0.04
"bgmm",0.031476389,10000,0.04
"flexmix",0.079453492,10000,0.04
"DCEM",0.612039449,10000,0.04
"GMKMcharlie",0.029103469,10000,0.04
"mclust",0.012185189,10000,0.04
"RGMMBench",0.614919156,10000,0.04
"mixtools",0.025536694,10000,0.04
"Rmixmod",0.030145512,10000,0.04
"otrimle",163.814951177,10000,0.04
"EMCluster",0.041688357,10000,0.04
"bgmm",0.032403916,10000,0.04
"flexmix",0.083236052,10000,0.04
"DCEM",0.631263091,10000,0.04
"GMKMcharlie",0.029714425,10000,0.04
"mclust",0.012120067,10000,0.04
"RGMMBench",0.624936191,10000,0.04
"mixtools",0.025544759,10000,0.04
"Rmixmod",0.030598151,10000,0.04
"otrimle",164.397456099,10000,0.04
"EMCluster",0.041413593,10000,0.04
"bgmm",0.032258552,10000,0.04
"flexmix",0.08199735,10000,0.04
"DCEM",0.646867528,10000,0.04
"GMKMcharlie",0.029451252,10000,0.04
"mclust",0.012010712,10000,0.04
"RGMMBench",0.614319472,10000,0.04
"mixtools",0.025430104,10000,0.04
"Rmixmod",0.030022141,10000,0.04
"otrimle",164.939360692,10000,0.04
"EMCluster",0.041658432,10000,0.04
"bgmm",0.030984225,10000,0.04
"flexmix",0.080324084,10000,0.04
"DCEM",0.639335591,10000,0.04
"GMKMcharlie",0.029348619,10000,0.04
"mclust",0.011978131,10000,0.04
"RGMMBench",0.616775726,10000,0.04
"mixtools",0.025080018,10000,0.04
"Rmixmod",0.03018127,10000,0.04
"otrimle",164.84136648,10000,0.04
"EMCluster",0.041906808,10000,0.04
"bgmm",0.03053325,10000,0.04
"flexmix",0.078624879,10000,0.04
"DCEM",0.616095311,10000,0.04
"GMKMcharlie",0.029129868,10000,0.04
"mclust",0.011996155,10000,0.04
"RGMMBench",0.6252188,10000,0.04
"mixtools",0.025141313,10000,0.04
"Rmixmod",0.030220373,10000,0.04
"otrimle",165.056478828,10000,0.04
"EMCluster",0.041836256,10000,0.04
"bgmm",0.031912114,10000,0.04
"flexmix",0.081062267,10000,0.04
"DCEM",0.63278352,10000,0.04
"GMKMcharlie",0.029576807,10000,0.04
"mclust",0.012044145,10000,0.04
"RGMMBench",0.616706275,10000,0.04
"mixtools",0.025142444,10000,0.04
"Rmixmod",0.03121661,10000,0.04
"otrimle",163.918187185,10000,0.04
"EMCluster",0.041975275,10000,0.04
"bgmm",0.031190883,10000,0.04
"flexmix",0.079270799,10000,0.04
"DCEM",0.620030647,10000,0.04
"GMKMcharlie",0.029474364,10000,0.04
"mclust",0.012088788,10000,0.04
"RGMMBench",0.615289319,10000,0.04
"mixtools",0.025175596,10000,0.04
"Rmixmod",0.030651971,10000,0.04
"otrimle",164.909553794,10000,0.04
"EMCluster",0.041716981,10000,0.04
"bgmm",0.031856269,10000,0.04
"flexmix",0.082097738,10000,0.04
"DCEM",0.640860288,10000,0.04
"GMKMcharlie",0.030429295,10000,0.04
"mclust",0.01223866,10000,0.04
"RGMMBench",0.638353709,10000,0.04
"mixtools",0.02544863,10000,0.04
"Rmixmod",0.030562124,10000,0.04
"otrimle",165.802522645,10000,0.04
"EMCluster",0.042532579,10000,0.04
"bgmm",0.031620577,10000,0.04
"flexmix",0.084355139,10000,0.04
"DCEM",0.641931376,10000,0.04
"GMKMcharlie",0.029581576,10000,0.04
"mclust",0.012054525,10000,0.04
"RGMMBench",0.622431476,10000,0.04
"mixtools",0.025513581,10000,0.04
"Rmixmod",0.030392636,10000,0.04
"otrimle",164.749787711,10000,0.04
"EMCluster",0.042048884,10000,0.04
"bgmm",0.03095001,10000,0.04
"flexmix",0.078590805,10000,0.04
"DCEM",0.619396899,10000,0.04
"GMKMcharlie",0.029209418,10000,0.04
"mclust",0.012243199,10000,0.04
"RGMMBench",0.61545479,10000,0.04
"mixtools",0.025924572,10000,0.04
"Rmixmod",0.030401502,10000,0.04
"otrimle",164.4357162,10000,0.04
"EMCluster",0.041610522,10000,0.04
"bgmm",0.030649948,10000,0.04
"flexmix",0.081927218,10000,0.04
"DCEM",0.629345026,10000,0.04
"GMKMcharlie",0.029597675,10000,0.04
"mclust",0.012243569,10000,0.04
"RGMMBench",0.617095224,10000,0.04
"mixtools",0.025447788,10000,0.04
"Rmixmod",0.030252994,10000,0.04
"otrimle",164.570819778,10000,0.04
"EMCluster",0.04205799,10000,0.04
"bgmm",0.031020553,10000,0.04
"flexmix",0.077958199,10000,0.04
"DCEM",0.614314222,10000,0.04
"GMKMcharlie",0.029149446,10000,0.04
"mclust",0.012108936,10000,0.04
"RGMMBench",0.614347244,10000,0.04
"mixtools",0.025113852,10000,0.04
"Rmixmod",0.030323806,10000,0.04
"otrimle",164.422189557,10000,0.04
"EMCluster",0.04122013,10000,0.04
"bgmm",0.032212116,10000,0.04
"flexmix",0.08347468,10000,0.04
"DCEM",0.634571291,10000,0.04
"GMKMcharlie",0.029925971,10000,0.04
"mclust",0.012290688,10000,0.04
"RGMMBench",0.813237689,10000,0.04
"mixtools",0.025739424,10000,0.04
"Rmixmod",0.030851165,10000,0.04
"otrimle",164.753054323,10000,0.04
"EMCluster",0.041655307,10000,0.04
"bgmm",0.031057092,10000,0.04
"flexmix",0.08064739,10000,0.04
"DCEM",0.621459344,10000,0.04
"GMKMcharlie",0.029431605,10000,0.04
"mclust",0.012192632,10000,0.04
